max_depth	max_features	n_estimators	min_samples_leaf	min_samples_split	AUC	Test_acc	Train_acc	Train_acc-Test_acc
7.000000	7.000000	30.000000	20.000000	120.000000	0.838434	0.757384	0.773551	0.016167
7.000000	7.000000	30.000000	20.000000	140.000000	0.834695	0.770042	0.781703	0.011661
7.000000	7.000000	30.000000	20.000000	160.000000	0.836351	0.770042	0.771739	0.001697
7.000000	7.000000	30.000000	30.000000	80.000000	0.840446	0.776371	0.783514	0.007143
7.000000	7.000000	30.000000	30.000000	100.000000	0.839680	0.776371	0.776268	-0.000103
7.000000	7.000000	30.000000	30.000000	120.000000	0.842938	0.784810	0.759964	-0.024846
7.000000	7.000000	30.000000	30.000000	140.000000	0.837740	0.763713	0.768116	0.004403
7.000000	7.000000	30.000000	30.000000	160.000000	0.830636	0.765823	0.759964	-0.005859
7.000000	7.000000	30.000000	40.000000	80.000000	0.830547	0.748945	0.779891	0.030946
7.000000	7.000000	30.000000	40.000000	100.000000	0.833360	0.746835	0.762681	0.015846
7.000000	7.000000	30.000000	40.000000	120.000000	0.831384	0.753165	0.759058	0.005893
7.000000	7.000000	30.000000	40.000000	140.000000	0.829372	0.772152	0.758152	-0.014000
7.000000	7.000000	30.000000	40.000000	160.000000	0.840205	0.767932	0.749094	-0.018838
7.000000	7.000000	30.000000	50.000000	80.000000	0.834927	0.759494	0.759964	0.000470
7.000000	7.000000	30.000000	50.000000	100.000000	0.831455	0.748945	0.755435	0.006490
7.000000	7.000000	30.000000	50.000000	120.000000	0.827360	0.748945	0.755435	0.006490
7.000000	7.000000	30.000000	50.000000	140.000000	0.838274	0.776371	0.757246	-0.019125
7.000000	7.000000	30.000000	50.000000	160.000000	0.837295	0.753165	0.752717	-0.000447
7.000000	7.000000	30.000000	60.000000	80.000000	0.830511	0.753165	0.755435	0.002270
7.000000	7.000000	30.000000	60.000000	100.000000	0.836031	0.765823	0.750000	-0.015823
7.000000	7.000000	30.000000	60.000000	120.000000	0.838114	0.753165	0.763587	0.010422
7.000000	7.000000	30.000000	60.000000	140.000000	0.833894	0.744726	0.752717	0.007992
7.000000	7.000000	30.000000	60.000000	160.000000	0.830725	0.751055	0.755435	0.004380
7.000000	7.000000	40.000000	10.000000	80.000000	0.840873	0.767932	0.791667	0.023734
7.000000	7.000000	40.000000	10.000000	100.000000	0.838487	0.763713	0.780797	0.017084
7.000000	7.000000	40.000000	10.000000	120.000000	0.836084	0.776371	0.781703	0.005332
7.000000	7.000000	40.000000	10.000000	140.000000	0.839253	0.765823	0.776268	0.010445
7.000000	7.000000	40.000000	10.000000	160.000000	0.841567	0.774262	0.776268	0.002007
7.000000	7.000000	40.000000	20.000000	80.000000	0.844505	0.776371	0.791667	0.015295
7.000000	7.000000	40.000000	20.000000	100.000000	0.836315	0.770042	0.783514	0.013472
7.000000	7.000000	40.000000	20.000000	120.000000	0.840161	0.761603	0.774457	0.012853
7.000000	7.000000	40.000000	20.000000	140.000000	0.832096	0.765823	0.784420	0.018598
7.000000	7.000000	40.000000	20.000000	160.000000	0.844024	0.774262	0.775362	0.001101
7.000000	7.000000	40.000000	30.000000	80.000000	0.836173	0.767932	0.783514	0.015582
7.000000	7.000000	40.000000	30.000000	100.000000	0.837419	0.772152	0.765399	-0.006753
7.000000	7.000000	40.000000	30.000000	120.000000	0.833235	0.774262	0.759058	-0.015204
7.000000	7.000000	40.000000	30.000000	140.000000	0.839324	0.765823	0.771739	0.005916
7.000000	7.000000	40.000000	30.000000	160.000000	0.837704	0.767932	0.767210	-0.000722
7.000000	7.000000	40.000000	40.000000	80.000000	0.838933	0.757384	0.772645	0.015261
7.000000	7.000000	40.000000	40.000000	100.000000	0.832666	0.761603	0.769022	0.007418
7.000000	7.000000	40.000000	40.000000	120.000000	0.836760	0.761603	0.761775	0.000172
7.000000	7.000000	40.000000	40.000000	140.000000	0.836440	0.759494	0.753623	-0.005870
7.000000	7.000000	40.000000	40.000000	160.000000	0.839591	0.767932	0.756341	-0.011592
7.000000	7.000000	40.000000	50.000000	80.000000	0.838381	0.755274	0.765399	0.010124
7.000000	7.000000	40.000000	50.000000	100.000000	0.834482	0.761603	0.756341	-0.005263
7.000000	7.000000	40.000000	50.000000	120.000000	0.833823	0.755274	0.759058	0.003784
7.000000	7.000000	40.000000	50.000000	140.000000	0.835212	0.761603	0.750906	-0.010698
7.000000	7.000000	40.000000	50.000000	160.000000	0.834215	0.765823	0.743659	-0.022163
7.000000	7.000000	40.000000	60.000000	80.000000	0.834962	0.755274	0.751812	-0.003463
7.000000	7.000000	40.000000	60.000000	100.000000	0.832755	0.748945	0.759964	0.011019
7.000000	7.000000	40.000000	60.000000	120.000000	0.831455	0.742616	0.761775	0.019159
7.000000	7.000000	40.000000	60.000000	140.000000	0.834286	0.765823	0.745471	-0.020352
7.000000	7.000000	40.000000	60.000000	160.000000	0.831544	0.757384	0.747283	-0.010101
7.000000	7.000000	50.000000	10.000000	80.000000	0.845716	0.776371	0.791667	0.015295
7.000000	7.000000	50.000000	10.000000	100.000000	0.840820	0.778481	0.788949	0.010468
7.000000	7.000000	50.000000	10.000000	120.000000	0.835674	0.755274	0.780797	0.025523
7.000000	7.000000	50.000000	10.000000	140.000000	0.841300	0.753165	0.786232	0.033067
7.000000	7.000000	50.000000	10.000000	160.000000	0.842030	0.772152	0.783514	0.011363
7.000000	7.000000	50.000000	20.000000	80.000000	0.843294	0.772152	0.789855	0.017703
7.000000	7.000000	50.000000	20.000000	100.000000	0.842725	0.776371	0.788043	0.011672
7.000000	7.000000	50.000000	20.000000	120.000000	0.840766	0.765823	0.782609	0.016786
7.000000	7.000000	50.000000	20.000000	140.000000	0.841389	0.772152	0.775362	0.003210
7.000000	7.000000	50.000000	20.000000	160.000000	0.837170	0.772152	0.779891	0.007739
7.000000	7.000000	50.000000	30.000000	80.000000	0.838327	0.763713	0.785326	0.021613
7.000000	7.000000	50.000000	30.000000	100.000000	0.837437	0.776371	0.776268	-0.000103
7.000000	7.000000	50.000000	30.000000	120.000000	0.840321	0.776371	0.768116	-0.008255
7.000000	7.000000	50.000000	30.000000	140.000000	0.833431	0.761603	0.765399	0.003795
7.000000	7.000000	50.000000	30.000000	160.000000	0.841692	0.784810	0.766304	-0.018506
7.000000	7.000000	50.000000	40.000000	80.000000	0.837384	0.759494	0.762681	0.003187
7.000000	7.000000	50.000000	40.000000	100.000000	0.838541	0.753165	0.765399	0.012234
7.000000	7.000000	50.000000	40.000000	120.000000	0.837597	0.761603	0.762681	0.001078
7.000000	7.000000	50.000000	40.000000	140.000000	0.834393	0.753165	0.759964	0.006799
7.000000	7.000000	50.000000	40.000000	160.000000	0.836671	0.765823	0.755435	-0.010388
7.000000	7.000000	50.000000	50.000000	80.000000	0.836066	0.755274	0.767210	0.011936
7.000000	7.000000	50.000000	50.000000	100.000000	0.832434	0.759494	0.762681	0.003187
7.000000	7.000000	50.000000	50.000000	120.000000	0.833930	0.753165	0.757246	0.004082
7.000000	7.000000	50.000000	50.000000	140.000000	0.835906	0.770042	0.750906	-0.019136
7.000000	7.000000	50.000000	50.000000	160.000000	0.829568	0.746835	0.754529	0.007694
7.000000	7.000000	50.000000	60.000000	80.000000	0.831633	0.759494	0.757246	-0.002247
7.000000	7.000000	50.000000	60.000000	100.000000	0.834428	0.757384	0.746377	-0.011007
7.000000	7.000000	50.000000	60.000000	120.000000	0.835853	0.757384	0.753623	-0.003761
7.000000	7.000000	50.000000	60.000000	140.000000	0.831740	0.753165	0.749094	-0.004070
7.000000	7.000000	50.000000	60.000000	160.000000	0.835265	0.763713	0.747283	-0.016430
7.000000	7.000000	60.000000	10.000000	80.000000	0.838025	0.761603	0.791667	0.030063
7.000000	7.000000	60.000000	10.000000	100.000000	0.839360	0.776371	0.785326	0.008955
7.000000	7.000000	60.000000	10.000000	120.000000	0.839360	0.761603	0.787138	0.025534
7.000000	7.000000	60.000000	10.000000	140.000000	0.839751	0.770042	0.769928	-0.000115
7.000000	7.000000	60.000000	10.000000	160.000000	0.836689	0.765823	0.778080	0.012257
7.000000	7.000000	60.000000	20.000000	80.000000	0.838719	0.774262	0.792572	0.018311
7.000000	7.000000	60.000000	20.000000	100.000000	0.839502	0.770042	0.787138	0.017095
7.000000	7.000000	60.000000	20.000000	120.000000	0.840392	0.757384	0.778080	0.020696
7.000000	7.000000	60.000000	20.000000	140.000000	0.837170	0.778481	0.776268	-0.002213
7.000000	7.000000	60.000000	20.000000	160.000000	0.838594	0.759494	0.769022	0.009528
7.000000	7.000000	60.000000	30.000000	80.000000	0.843508	0.774262	0.782609	0.008347
7.000000	7.000000	60.000000	30.000000	100.000000	0.838701	0.774262	0.783514	0.009253
7.000000	7.000000	60.000000	30.000000	120.000000	0.841585	0.767932	0.777174	0.009241
7.000000	7.000000	60.000000	30.000000	140.000000	0.837989	0.765823	0.765399	-0.000424
7.000000	7.000000	60.000000	30.000000	160.000000	0.840428	0.774262	0.772645	-0.001617
7.000000	7.000000	60.000000	40.000000	80.000000	0.841888	0.767932	0.776268	0.008336
7.000000	7.000000	60.000000	40.000000	100.000000	0.838826	0.761603	0.768116	0.006513
7.000000	7.000000	60.000000	40.000000	120.000000	0.836404	0.761603	0.763587	0.001984
7.000000	7.000000	60.000000	40.000000	140.000000	0.833912	0.757384	0.753623	-0.003761
7.000000	7.000000	60.000000	40.000000	160.000000	0.833556	0.753165	0.752717	-0.000447
7.000000	7.000000	60.000000	50.000000	80.000000	0.834980	0.759494	0.761775	0.002282
7.000000	7.000000	60.000000	50.000000	100.000000	0.831900	0.759494	0.762681	0.003187
7.000000	7.000000	60.000000	50.000000	120.000000	0.838630	0.765823	0.753623	-0.012200
7.000000	7.000000	60.000000	50.000000	140.000000	0.833894	0.759494	0.754529	-0.004965
7.000000	7.000000	60.000000	50.000000	160.000000	0.834268	0.755274	0.753623	-0.001651
7.000000	7.000000	60.000000	60.000000	80.000000	0.834143	0.763713	0.752717	-0.010996
7.000000	7.000000	60.000000	60.000000	100.000000	0.836939	0.757384	0.749094	-0.008290
7.000000	7.000000	60.000000	60.000000	120.000000	0.838007	0.759494	0.754529	-0.004965
7.000000	7.000000	60.000000	60.000000	140.000000	0.837206	0.774262	0.759964	-0.014298
7.000000	7.000000	60.000000	60.000000	160.000000	0.832915	0.746835	0.749094	0.002259
7.000000	7.000000	70.000000	10.000000	80.000000	0.840179	0.765823	0.797101	0.031279
7.000000	7.000000	70.000000	10.000000	100.000000	0.844808	0.774262	0.785326	0.011064
7.000000	7.000000	70.000000	10.000000	120.000000	0.836743	0.757384	0.788949	0.031565
7.000000	7.000000	70.000000	10.000000	140.000000	0.840837	0.765823	0.776268	0.010445
7.000000	7.000000	70.000000	10.000000	160.000000	0.842066	0.770042	0.779891	0.009849
7.000000	7.000000	70.000000	20.000000	80.000000	0.839271	0.767932	0.786232	0.018299
7.000000	7.000000	70.000000	20.000000	100.000000	0.844256	0.767932	0.790761	0.022828
7.000000	7.000000	70.000000	20.000000	120.000000	0.844345	0.763713	0.782609	0.018896
7.000000	7.000000	70.000000	20.000000	140.000000	0.839111	0.774262	0.772645	-0.001617
7.000000	7.000000	70.000000	20.000000	160.000000	0.841051	0.765823	0.777174	0.011351
7.000000	7.000000	70.000000	30.000000	80.000000	0.841016	0.770042	0.786232	0.016190
7.000000	7.000000	70.000000	30.000000	100.000000	0.842867	0.774262	0.778986	0.004724
7.000000	7.000000	70.000000	30.000000	120.000000	0.838701	0.763713	0.773551	0.009838
7.000000	7.000000	70.000000	30.000000	140.000000	0.834588	0.763713	0.766304	0.002591
7.000000	7.000000	70.000000	30.000000	160.000000	0.835318	0.770042	0.768116	-0.001926
7.000000	7.000000	70.000000	40.000000	80.000000	0.836422	0.761603	0.769928	0.008324
7.000000	7.000000	70.000000	40.000000	100.000000	0.837615	0.778481	0.765399	-0.013082
7.000000	7.000000	70.000000	40.000000	120.000000	0.832897	0.759494	0.761775	0.002282
7.000000	7.000000	70.000000	40.000000	140.000000	0.831776	0.763713	0.756341	-0.007373
7.000000	7.000000	70.000000	40.000000	160.000000	0.833022	0.761603	0.765399	0.003795
7.000000	7.000000	70.000000	50.000000	80.000000	0.834339	0.748945	0.762681	0.013736
7.000000	7.000000	70.000000	50.000000	100.000000	0.837312	0.755274	0.761775	0.006501
7.000000	7.000000	70.000000	50.000000	120.000000	0.834802	0.761603	0.767210	0.005607
7.000000	7.000000	70.000000	50.000000	140.000000	0.832292	0.757384	0.755435	-0.001949
7.000000	7.000000	70.000000	50.000000	160.000000	0.832612	0.751055	0.755435	0.004380
7.000000	7.000000	70.000000	60.000000	80.000000	0.834001	0.757384	0.760870	0.003486
7.000000	7.000000	70.000000	60.000000	100.000000	0.834108	0.759494	0.759058	-0.000436
7.000000	7.000000	70.000000	60.000000	120.000000	0.833574	0.757384	0.748188	-0.009196
7.000000	7.000000	70.000000	60.000000	140.000000	0.834571	0.755274	0.760870	0.005595
7.000000	7.000000	70.000000	60.000000	160.000000	0.834731	0.753165	0.752717	-0.000447
7.000000	9.000000	10.000000	10.000000	80.000000	0.842920	0.767932	0.792572	0.024640
7.000000	9.000000	10.000000	10.000000	100.000000	0.824841	0.759494	0.776268	0.016774
7.000000	9.000000	10.000000	10.000000	120.000000	0.844817	0.765823	0.775362	0.009540
7.000000	9.000000	10.000000	10.000000	140.000000	0.827245	0.770042	0.753623	-0.016419
7.000000	9.000000	10.000000	10.000000	160.000000	0.824654	0.746835	0.765399	0.018563
7.000000	9.000000	10.000000	20.000000	80.000000	0.824939	0.767932	0.787138	0.019205
7.000000	9.000000	10.000000	20.000000	100.000000	0.836449	0.786920	0.769022	-0.017898
7.000000	9.000000	10.000000	20.000000	120.000000	0.835078	0.772152	0.762681	-0.009471
7.000000	9.000000	10.000000	20.000000	140.000000	0.839404	0.767932	0.767210	-0.000722
7.000000	9.000000	10.000000	20.000000	160.000000	0.829550	0.742616	0.750906	0.008290
7.000000	9.000000	10.000000	30.000000	80.000000	0.829283	0.772152	0.769022	-0.003130
7.000000	9.000000	10.000000	30.000000	100.000000	0.830227	0.767932	0.761775	-0.006157
7.000000	9.000000	10.000000	30.000000	120.000000	0.832737	0.774262	0.759058	-0.015204
7.000000	9.000000	10.000000	30.000000	140.000000	0.832497	0.772152	0.771739	-0.000413
7.000000	9.000000	10.000000	30.000000	160.000000	0.831437	0.767932	0.744565	-0.023367
7.000000	9.000000	10.000000	40.000000	80.000000	0.830796	0.759494	0.774457	0.014963
7.000000	9.000000	10.000000	40.000000	100.000000	0.818868	0.757384	0.754529	-0.002855
7.000000	9.000000	10.000000	40.000000	120.000000	0.824859	0.755274	0.747283	-0.007992
7.000000	9.000000	10.000000	40.000000	140.000000	0.836743	0.765823	0.759058	-0.006765
7.000000	9.000000	10.000000	40.000000	160.000000	0.826710	0.761603	0.761775	0.000172
7.000000	9.000000	10.000000	50.000000	80.000000	0.812601	0.742616	0.756341	0.013725
7.000000	9.000000	10.000000	50.000000	100.000000	0.834989	0.763713	0.761775	-0.001938
7.000000	9.000000	10.000000	50.000000	120.000000	0.834482	0.770042	0.748188	-0.021854
7.000000	9.000000	10.000000	50.000000	140.000000	0.822705	0.740506	0.752717	0.012211
7.000000	9.000000	10.000000	50.000000	160.000000	0.826372	0.755274	0.736413	-0.018861
7.000000	9.000000	10.000000	60.000000	80.000000	0.821993	0.748945	0.757246	0.008301
7.000000	9.000000	10.000000	60.000000	100.000000	0.829523	0.753165	0.745471	-0.007694
7.000000	9.000000	10.000000	60.000000	120.000000	0.833164	0.767932	0.743659	-0.024273
7.000000	9.000000	10.000000	60.000000	140.000000	0.833734	0.761603	0.743659	-0.017944
7.000000	9.000000	10.000000	60.000000	160.000000	0.835674	0.757384	0.743659	-0.013725
7.000000	9.000000	20.000000	10.000000	80.000000	0.840784	0.759494	0.782609	0.023115
7.000000	9.000000	20.000000	10.000000	100.000000	0.840499	0.759494	0.796196	0.036702
7.000000	9.000000	20.000000	10.000000	120.000000	0.836013	0.763713	0.774457	0.010743
7.000000	9.000000	20.000000	10.000000	140.000000	0.833805	0.759494	0.768116	0.008622
7.000000	9.000000	20.000000	10.000000	160.000000	0.832559	0.755274	0.779891	0.024617
7.000000	9.000000	20.000000	20.000000	80.000000	0.836671	0.761603	0.781703	0.020100
7.000000	9.000000	20.000000	20.000000	100.000000	0.838808	0.767932	0.781703	0.013770
7.000000	9.000000	20.000000	20.000000	120.000000	0.830476	0.770042	0.774457	0.004414
7.000000	9.000000	20.000000	20.000000	140.000000	0.835799	0.757384	0.769022	0.011638
7.000000	9.000000	20.000000	20.000000	160.000000	0.833876	0.753165	0.765399	0.012234
7.000000	9.000000	20.000000	30.000000	80.000000	0.838808	0.774262	0.784420	0.010159
7.000000	9.000000	20.000000	30.000000	100.000000	0.842707	0.774262	0.767210	-0.007051
7.000000	9.000000	20.000000	30.000000	120.000000	0.844986	0.772152	0.765399	-0.006753
7.000000	9.000000	20.000000	30.000000	140.000000	0.838479	0.767932	0.753623	-0.014309
7.000000	9.000000	20.000000	30.000000	160.000000	0.824049	0.767932	0.757246	-0.010686
7.000000	9.000000	20.000000	40.000000	80.000000	0.829568	0.761603	0.776268	0.014665
7.000000	9.000000	20.000000	40.000000	100.000000	0.829888	0.761603	0.768116	0.006513
7.000000	9.000000	20.000000	40.000000	120.000000	0.838843	0.761603	0.758152	-0.003451
7.000000	9.000000	20.000000	40.000000	140.000000	0.830663	0.751055	0.749094	-0.001961
7.000000	9.000000	20.000000	40.000000	160.000000	0.836440	0.772152	0.750000	-0.022152
7.000000	9.000000	20.000000	50.000000	80.000000	0.835283	0.757384	0.756341	-0.001043
7.000000	9.000000	20.000000	50.000000	100.000000	0.837526	0.765823	0.756341	-0.009482
7.000000	9.000000	20.000000	50.000000	120.000000	0.827218	0.748945	0.760870	0.011924
7.000000	9.000000	20.000000	50.000000	140.000000	0.822589	0.740506	0.750000	0.009494
7.000000	9.000000	20.000000	50.000000	160.000000	0.830565	0.753165	0.740942	-0.012223
7.000000	9.000000	20.000000	60.000000	80.000000	0.830814	0.757384	0.751812	-0.005572
7.000000	9.000000	20.000000	60.000000	100.000000	0.834268	0.761603	0.751812	-0.009792
7.000000	9.000000	20.000000	60.000000	120.000000	0.828802	0.753165	0.766304	0.013140
7.000000	9.000000	20.000000	60.000000	140.000000	0.827102	0.761603	0.743659	-0.017944
7.000000	9.000000	20.000000	60.000000	160.000000	0.835710	0.763713	0.752717	-0.010996
7.000000	9.000000	30.000000	10.000000	80.000000	0.835051	0.778481	0.788043	0.009562
7.000000	9.000000	30.000000	10.000000	100.000000	0.838737	0.759494	0.778080	0.018586
7.000000	9.000000	30.000000	10.000000	120.000000	0.839734	0.772152	0.786232	0.014080
7.000000	9.000000	30.000000	10.000000	140.000000	0.835817	0.757384	0.771739	0.014355
7.000000	9.000000	30.000000	10.000000	160.000000	0.827369	0.770042	0.764493	-0.005549
7.000000	9.000000	30.000000	20.000000	80.000000	0.849864	0.778481	0.793478	0.014997
7.000000	9.000000	30.000000	20.000000	100.000000	0.839805	0.763713	0.784420	0.020707
7.000000	9.000000	30.000000	20.000000	120.000000	0.841585	0.765823	0.769928	0.004105
7.000000	9.000000	30.000000	20.000000	140.000000	0.840962	0.763713	0.772645	0.008932
7.000000	9.000000	30.000000	20.000000	160.000000	0.833298	0.759494	0.767210	0.007716
7.000000	9.000000	30.000000	30.000000	80.000000	0.840784	0.772152	0.783514	0.011363
7.000000	9.000000	30.000000	30.000000	100.000000	0.834393	0.770042	0.772645	0.002603
